player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
Random4,50,11,59,-8,2,0,14,False
Random1,50,12,51,-6,1,0,12,False
Random2,50,12,87,4,3,0,13,False
Random3,50,12,29,0,2,0,12,False
Random4,50,12,77,0,4,0,14,False
Random1,50,12,51,0,2,0,12,True
Random2,50,12,103,16,4,0,13,True
Random3,50,12,33,4,3,0,13,True
Random4,50,12,73,4,1,0,14,True
Random1,51,1,1,1,3,0,12,False
Random2,51,1,0,0,2,0,13,False
Random3,51,1,-6,-6,1,0,13,False
Random4,51,1,21,-6,4,0,14,False
Random1,51,2,1,0,1,0,12,False
Random2,51,2,5,5,3,0,13,False
Random3,51,2,1,7,4,0,13,False
Random4,51,2,25,7,2,0,14,False
Random1,51,3,5,4,2,0,12,False
Random2,51,3,5,0,1,0,13,False
Random3,51,3,6,5,3,0,13,False
Random4,51,3,32,5,4,0,14,False
Random1,51,4,20,15,4,0,12,False
Random2,51,4,5,0,2,0,13,False
Random3,51,4,3,-3,1,0,13,False
Random4,51,4,36,-3,3,0,14,False
Random1,51,5,15,-5,1,0,12,False
Random2,51,5,9,4,3,0,13,False
Random3,51,5,3,0,2,0,13,False
Random4,51,5,53,0,4,0,14,False
Random1,51,6,19,4,3,0,12,False
Random2,51,6,1,-8,1,0,13,False
Random3,51,6,23,20,4,0,13,False
Random4,51,6,53,20,2,0,14,False
Random1,51,7,26,7,3,0,12,False
Random2,51,7,-9,-10,1,0,13,False
Random3,51,7,36,13,4,0,13,False
Random4,51,7,59,13,2,0,14,False
Random1,51,8,33,7,3,0,12,False
Random2,51,8,-1,8,4,0,13,False
Random3,51,8,37,1,2,0,13,False
Random4,51,8,59,1,1,0,14,False
Random1,51,9,34,1,2,0,12,False
Random2,51,9,6,7,3,0,13,False
Random3,51,9,45,8,4,0,13,False
Random4,51,9,59,8,1,0,14,False
Random1,51,10,37,3,3,0,12,False
Random2,51,10,6,0,2,0,13,False
Random3,51,10,43,-2,1,0,13,False
Random4,51,10,74,-2,4,0,14,False
Random1,51,11,37,0,1,0,12,False
Random2,51,11,14,8,4,0,13,False
Random3,51,11,46,3,2,0,13,False
Random4,51,11,79,3,3,0,14,False
Random1,51,12,37,0,2,0,12,False
Random2,51,12,14,0,2,0,13,False
Random3,51,12,45,-1,1,0,13,False
Random4,51,12,96,-1,4,0,14,False
Random1,51,12,39,2,2,0,12,True
Random2,51,12,4,-10,1,0,14,True
Random3,51,12,64,19,4,0,13,True
Random4,51,12,101,19,3,0,14,True
Random1,52,1,-9,-9,1,0,12,False
Random2,52,1,17,17,4,0,14,False
Random3,52,1,4,4,2,0,13,False
Random4,52,1,4,4,2,0,14,False
Random1,52,2,-9,0,2,0,12,False
Random2,52,2,34,17,4,0,14,False
Random3,52,2,3,-1,1,0,13,False
Random4,52,2,4,-1,2,0,14,False
Random1,52,3,-19,-10,1,0,12,False
Random2,52,3,35,1,2,0,14,False
Random3,52,3,16,13,4,0,13,False
Random4,52,3,16,13,3,0,14,False
Random1,52,4,-29,-10,1,0,12,False
Random2,52,4,39,4,3,0,14,False
Random3,52,4,16,0,2,0,13,False
Random4,52,4,38,0,4,0,14,False
Random1,52,5,-29,0,2,0,12,False
Random2,52,5,36,-3,1,0,14,False
Random3,52,5,22,6,3,0,13,False
Random4,52,5,51,6,4,0,14,False
Random1,52,6,-29,0,1,0,12,False
Random2,52,6,36,0,1,0,14,False
Random3,52,6,38,16,4,0,13,False
Random4,52,6,51,16,1,0,14,False
Random1,52,7,-29,0,2,0,12,False
Random2,52,7,61,25,4,0,14,False
Random3,52,7,28,-10,1,0,13,False
Random4,52,7,52,-10,3,0,14,False
Random1,52,8,-28,1,2,0,12,False
Random2,52,8,51,-10,1,0,14,False
Random3,52,8,34,6,3,0,13,False
Random4,52,8,71,6,4,0,14,False
Random1,52,9,-27,1,3,0,12,False
Random2,52,9,49,-2,1,0,14,False
Random3,52,9,34,0,2,0,13,False
Random4,52,9,88,0,4,0,14,False
Random1,52,10,-23,4,3,0,12,False
Random2,52,10,51,2,2,0,14,False
Random3,52,10,47,13,4,0,13,False
Random4,52,10,85,13,1,0,14,False
Random1,52,11,-3,20,4,0,12,False
Random2,52,11,55,4,3,0,14,False
Random3,52,11,47,0,2,0,13,False
Random4,52,11,77,0,1,0,14,False
Random1,52,12,2,5,3,0,12,False
Random2,52,12,69,14,4,0,14,False
Random3,52,12,50,3,2,0,13,False
Random4,52,12,71,3,1,0,14,False
Random1,52,13,19,17,4,0,12,False
Random2,52,13,78,9,3,0,14,False
Random3,52,13,40,-10,1,0,13,False
Random4,52,13,71,-10,2,0,14,False
Random1,52,14,20,1,2,0,12,False
Random2,52,14,86,8,4,0,14,False
Random3,52,14,40,0,1,0,13,False
Random4,52,14,78,0,3,0,14,False
Random1,52,14,20,0,1,0,13,True
Random2,52,14,100,14,4,0,14,True
Random3,52,14,42,2,3,0,13,True
Random4,52,14,78,2,1,0,14,True
Random1,53,1,7,7,4,0,13,False
Random2,53,1,5,5,3,0,14,False
Random3,53,1,1,1,1,0,13,False
Random4,53,1,3,1,2,0,14,False
Random1,53,2,1,-6,1,0,13,False
Random2,53,2,27,22,4,0,14,False
Random3,53,2,1,0,2,0,13,False
Random4,53,2,3,0,2,0,14,False
Random1,53,3,5,4,3,0,13,False
Random2,53,3,30,3,2,0,14,False
Random3,53,3,2,1,1,0,13,False
Random4,53,3,11,1,4,0,14,False
Random1,53,4,19,14,4,0,13,False
Random2,53,4,21,-9,1,0,14,False
Random3,53,4,4,2,2,0,13,False
Random4,53,4,20,2,3,0,14,False
Random1,53,5,23,4,3,0,13,False
Random2,53,5,21,0,2,0,14,False
Random3,53,5,0,-4,1,0,13,False
Random4,53,5,36,-4,4,0,14,False
Random1,53,6,30,7,3,0,13,False
Random2,53,6,22,1,2,0,14,False
Random3,53,6,8,8,4,0,13,False
Random4,53,6,36,8,1,0,14,False
Random1,53,7,33,3,3,0,13,False
Random2,53,7,40,18,4,0,14,False
Random3,53,7,2,-6,1,0,13,False
Random4,53,7,37,-6,2,0,14,False
Random1,53,8,52,19,4,0,13,False
Random2,53,8,40,0,2,0,14,False
Random3,53,8,-7,-9,1,0,13,False
Random4,53,8,43,-9,3,0,14,False
Random1,53,9,43,-9,1,0,13,False
Random2,53,9,44,4,2,0,14,False
Random3,53,9,10,17,4,0,13,False
Random4,53,9,47,17,2,0,14,False
Random1,53,10,52,9,3,0,13,False
Random2,53,10,60,16,4,0,14,False
Random3,53,10,1,-9,1,0,13,False
Random4,53,10,47,-9,2,0,14,False
Random1,53,11,58,6,3,0,13,False
Random2,53,11,62,2,2,0,14,False
Random3,53,11,9,8,4,0,13,False
Random4,53,11,47,8,1,0,14,False
Random1,53,12,61,3,2,0,13,False
Random2,53,12,76,14,4,0,14,False
Random3,53,12,4,-5,1,0,13,False
Random4,53,12,51,-5,3,0,14,False
Random1,53,13,74,13,4,0,13,False
Random2,53,13,76,0,2,0,14,False
Random3,53,13,8,4,3,0,13,False
Random4,53,13,50,4,1,0,14,False
Random1,53,14,87,13,4,0,13,False
Random2,53,14,80,4,3,0,14,False
Random3,53,14,8,0,2,0,13,False
Random4,53,14,49,0,1,0,14,False
Random1,53,15,80,-7,1,0,13,False
Random2,53,15,84,4,2,0,14,False
Random3,53,15,21,13,4,0,13,False
Random4,53,15,55,13,3,0,14,False
Random1,53,16,84,4,3,0,13,False
Random2,53,16,99,15,4,0,14,False
Random3,53,16,15,-6,1,0,13,False
Random4,53,16,58,-6,2,0,14,False
Random1,53,16,84,0,2,0,13,True
Random2,53,16,115,16,4,0,14,True
Random3,53,16,16,1,3,0,14,True
Random4,53,16,57,1,1,0,14,True
Random1,54,1,-1,-1,1,0,13,False
Random2,54,1,3,3,3,0,14,False
Random3,54,1,13,13,4,0,14,False
Random4,54,1,1,13,2,0,14,False
Random1,54,2,0,1,2,0,13,False
Random2,54,2,14,11,4,0,14,False
Random3,54,2,13,0,1,0,14,False
Random4,54,2,5,0,3,0,14,False
Random1,54,3,7,7,3,0,13,False
Random2,54,3,15,1,2,0,14,False
Random3,54,3,21,8,4,0,14,False
Random4,54,3,5,8,1,0,14,False
Random1,54,4,20,13,4,0,13,False
Random2,54,4,7,-8,1,0,14,False
Random3,54,4,25,4,2,0,14,False
Random4,54,4,12,4,3,0,14,False
Random1,54,5,18,-2,1,0,13,False
Random2,54,5,20,13,4,0,14,False
Random3,54,5,29,4,3,0,14,False
Random4,54,5,13,4,2,0,14,False
Random1,54,6,31,13,4,0,13,False
Random2,54,6,21,1,2,0,14,False
Random3,54,6,29,0,1,0,14,False
Random4,54,6,15,0,3,0,14,False
Random1,54,7,21,-10,1,0,13,False
Random2,54,7,21,0,2,0,14,False
Random3,54,7,33,4,3,0,14,False
Random4,54,7,37,4,4,0,14,False
Random1,54,8,21,0,1,0,13,False
Random2,54,8,21,0,1,0,14,False
Random3,54,8,35,2,3,0,14,False
Random4,54,8,51,2,4,0,14,False
Random1,54,9,22,1,3,0,13,False
Random2,54,9,40,19,4,0,14,False
Random3,54,9,35,0,2,0,14,False
Random4,54,9,47,0,1,0,14,False
Random1,54,10,23,1,2,0,13,False
Random2,54,10,40,0,1,0,14,False
Random3,54,10,42,7,3,0,14,False
Random4,54,10,55,7,4,0,14,False
Random1,54,11,39,16,4,0,13,False
Random2,54,11,41,1,2,0,14,False
Random3,54,11,43,1,2,0,14,False
Random4,54,11,53,1,1,0,14,False
Random1,54,12,44,5,3,0,13,False
Random2,54,12,41,0,1,0,14,False
Random3,54,12,43,0,1,0,14,False
Random4,54,12,64,0,4,0,14,False
Random1,54,13,44,0,2,0,13,False
Random2,54,13,33,-8,1,0,14,False
Random3,54,13,67,24,4,0,14,False
Random4,54,13,64,24,2,0,14,False
Random1,54,14,50,6,3,0,13,False
Random2,54,14,39,6,3,0,14,False
Random3,54,14,71,4,2,0,14,False
Random4,54,14,64,4,1,0,14,False
Random1,54,15,68,18,4,0,13,False
Random2,54,15,32,-7,1,0,14,False
Random3,54,15,71,0,2,0,14,False
Random4,54,15,69,0,3,0,14,False
Random1,54,16,59,-9,1,0,13,False
Random2,54,16,42,10,3,0,14,False
Random3,54,16,85,14,4,0,14,False
Random4,54,16,70,14,2,0,14,False
Random1,54,17,49,-10,1,0,13,False
Random2,54,17,55,13,3,0,14,False
Random3,54,17,98,13,3,0,14,False
Random4,54,17,70,13,2,0,14,False
Random1,54,17,61,12,4,0,13,True
Random2,54,17,55,0,1,0,15,True
Random3,54,17,102,4,3,0,14,True
Random4,54,17,70,4,1,0,14,True
Random1,55,1,5,5,3,0,13,False
Random2,55,1,-6,-6,1,0,15,False
Random3,55,1,4,4,2,0,14,False
Random4,55,1,13,4,4,0,14,False
Random1,55,2,9,4,3,0,13,False
Random2,55,2,4,10,4,0,15,False
Random3,55,2,6,2,2,0,14,False
Random4,55,2,13,2,1,0,14,False
Random1,55,3,22,13,4,0,13,False
Random2,55,3,6,2,3,0,15,False
Random3,55,3,6,0,1,0,14,False
Random4,55,3,14,0,2,0,14,False
Random1,55,4,25,3,3,0,13,False
Random2,55,4,-3,-9,1,0,15,False
Random3,55,4,6,0,2,0,14,False
Random4,55,4,36,0,4,0,14,False
Random1,55,5,17,-8,1,0,13,False
Random2,55,5,17,20,4,0,15,False
Random3,55,5,10,4,3,0,14,False
Random4,55,5,36,4,2,0,14,False
Random1,55,6,17,0,1,0,13,False
Random2,55,6,18,1,2,0,15,False
Random3,55,6,14,4,3,0,14,False
Random4,55,6,47,4,4,0,14,False
Random1,55,7,18,1,2,0,13,False
Random2,55,7,35,17,4,0,15,False
Random3,55,7,8,-6,1,0,14,False
Random4,55,7,51,-6,3,0,14,False
Random1,55,8,11,-7,1,0,13,False
Random2,55,8,54,19,4,0,15,False
Random3,55,8,8,0,2,0,14,False
Random4,55,8,55,0,3,0,14,False
Random1,55,9,11,0,2,0,13,False
Random2,55,9,52,-2,1,0,15,False
Random3,55,9,25,17,4,0,14,False
Random4,55,9,56,17,3,0,14,False
Random1,55,10,14,3,2,0,13,False
Random2,55,10,59,7,4,0,15,False
Random3,55,10,31,6,3,0,14,False
Random4,55,10,56,6,1,0,14,False
Random1,55,11,14,0,2,0,13,False
Random2,55,11,74,15,4,0,15,False
Random3,55,11,36,5,3,0,14,False
Random4,55,11,52,5,1,0,14,False
Random1,55,12,17,3,1,0,13,False
Random2,55,12,80,6,4,0,15,False
Random3,55,12,40,4,3,0,14,False
Random4,55,12,55,4,1,0,14,False
Random1,55,13,7,-10,1,0,13,False
Random2,55,13,81,1,2,0,15,False
Random3,55,13,62,22,4,0,14,False
Random4,55,13,58,22,3,0,14,False
Random1,55,14,14,7,4,0,13,False
Random2,55,14,85,4,2,0,15,False
Random3,55,14,67,5,3,0,14,False
Random4,55,14,58,5,1,0,14,False
Random1,55,15,29,15,4,0,13,False
Random2,55,15,89,4,2,0,15,False
Random3,55,15,73,6,3,0,14,False
Random4,55,15,49,6,1,0,14,False
Random1,55,16,33,4,2,0,13,False
Random2,55,16,93,4,2,0,15,False
Random3,55,16,73,0,1,0,14,False
Random4,55,16,57,0,4,0,14,False
Random1,55,16,33,0,1,0,14,True
Random2,55,16,108,15,4,0,15,True
Random3,55,16,74,1,3,0,14,True
Random4,55,16,57,1,1,0,14,True
Random1,56,1,4,4,2,0,14,False
Random2,56,1,4,4,2,0,15,False
Random3,56,1,18,18,4,0,14,False
Random4,56,1,-10,18,1,0,14,False
Random1,56,2,4,0,2,0,14,False
Random2,56,2,4,0,2,0,15,False
Random3,56,2,37,19,4,0,14,False
Random4,56,2,-13,19,1,0,14,False
Random1,56,3,9,5,3,0,14,False
Random2,56,3,2,-2,1,0,15,False
Random3,56,3,50,13,4,0,14,False
Random4,56,3,-13,13,2,0,14,False
Random1,56,4,10,1,1,0,14,False
Random2,56,4,6,4,3,0,15,False
Random3,56,4,51,1,1,0,14,False
Random4,56,4,-3,1,4,0,14,False
Random1,56,5,0,-10,1,0,14,False
Random2,56,5,25,19,4,0,15,False
Random3,56,5,51,0,2,0,14,False
Random4,56,5,4,0,3,0,14,False
Random1,56,6,-6,-6,1,0,14,False
Random2,56,6,40,15,4,0,15,False
Random3,56,6,58,7,3,0,14,False
Random4,56,6,4,7,2,0,14,False
Random1,56,7,-8,-2,1,0,14,False
Random2,56,7,44,4,3,0,15,False
Random3,56,7,58,0,2,0,14,False
Random4,56,7,18,0,4,0,14,False
Random1,56,8,-8,0,1,0,14,False
Random2,56,8,48,4,3,0,15,False
Random3,56,8,70,12,4,0,14,False
Random4,56,8,18,12,1,0,14,False
Random1,56,9,6,14,4,0,14,False
Random2,56,9,38,-10,1,0,15,False
Random3,56,9,77,7,3,0,14,False
Random4,56,9,23,7,2,0,14,False
Random1,56,10,-3,-9,1,0,14,False
Random2,56,10,39,1,2,0,15,False
Random3,56,10,96,19,4,0,14,False
Random4,56,10,28,19,3,0,14,False
Random1,56,11,-3,0,1,0,14,False
Random2,56,11,49,10,4,0,15,False
Random3,56,11,96,0,1,0,14,False
Random4,56,11,34,0,3,0,14,False
Random1,56,12,2,5,3,0,14,False
Random2,56,12,50,1,1,0,15,False
Random3,56,12,99,3,2,0,14,False
Random4,56,12,41,3,4,0,14,False
Random1,56,12,16,14,4,0,15,True
Random2,56,12,40,-10,1,0,15,True
Random3,56,12,105,6,2,0,14,True
Random4,56,12,47,6,2,0,14,True
Random1,57,1,3,3,1,0,15,False
Random2,57,1,4,4,2,0,15,False
Random3,57,1,4,4,2,0,14,False
Random4,57,1,5,4,4,0,14,False
Random1,57,2,4,1,2,0,15,False
Random2,57,2,1,-3,1,0,15,False
Random3,57,2,18,14,4,0,14,False
Random4,57,2,9,14,3,0,14,False
Random1,57,3,4,26,6,0,15,False
Random2,57,3,27,0,2,0,15,False
Random3,57,3,44,0,2,0,14,False
Random4,57,3,25,0,1,0,14,False
Random1,57,4,9,5,3,0,15,False
Random2,57,4,27,0,1,0,15,False
Random3,57,4,54,10,4,0,14,False
Random4,57,4,26,10,2,0,14,False
Random1,57,5,15,6,3,0,15,False
Random2,57,5,37,10,4,0,15,False
Random3,57,5,54,0,1,0,14,False
Random4,57,5,26,0,1,0,14,False
Random1,57,6,5,-10,1,0,15,False
Random2,57,6,37,0,2,0,15,False
Random3,57,6,73,19,4,0,14,False
Random4,57,6,33,19,3,0,14,False
Random1,57,7,24,19,4,0,15,False
Random2,57,7,33,-4,1,0,15,False
Random3,57,7,73,0,2,0,14,False
Random4,57,7,34,0,3,0,14,False
Random1,57,8,24,0,1,0,15,False
Random2,57,8,43,10,4,0,15,False
Random3,57,8,77,4,3,0,14,False
Random4,57,8,36,4,2,0,14,False
Random1,57,9,30,6,3,0,15,False
Random2,57,9,57,14,4,0,15,False
Random3,57,9,78,1,2,0,14,False
Random4,57,9,31,1,1,0,14,False
Random1,57,10,48,18,4,0,15,False
Random2,57,10,55,-2,1,0,15,False
Random3,57,10,78,0,2,0,14,False
Random4,57,10,31,0,2,0,14,False
Random1,57,11,40,-8,1,0,15,False
Random2,57,11,69,14,4,0,15,False
Random3,57,11,84,6,3,0,14,False
Random4,57,11,35,6,2,0,14,False
Random1,57,12,41,1,2,0,15,False
Random2,57,12,71,2,3,0,15,False
Random3,57,12,84,0,1,0,14,False
Random4,57,12,48,0,4,0,14,False
Random1,57,13,49,8,3,0,15,False
Random2,57,13,79,8,3,0,15,False
Random3,57,13,84,0,1,0,14,False
Random4,57,13,48,0,1,0,14,False
Random1,57,13,53,4,2,0,15,True
Random2,57,13,70,-9,1,0,15,True
Random3,57,13,101,17,4,0,14,True
Random4,57,13,52,17,2,0,15,True
Random1,58,1,26,0,2,0,15,False
Random2,58,1,26,0,2,0,15,False
Random3,58,1,-10,16,5,0,14,False
Random4,58,1,26,16,2,0,15,False
Random1,58,2,16,-10,1,0,15,False
Random2,58,2,26,0,2,0,15,False
Random3,58,2,11,21,4,0,14,False
Random4,58,2,31,21,3,0,15,False
Random1,58,3,17,1,1,0,15,False
Random2,58,3,29,3,2,0,15,False
Random3,58,3,16,5,3,0,14,False
Random4,58,3,38,5,4,0,15,False
Random1,58,4,32,15,4,0,15,False
Random2,58,4,30,1,2,0,15,False
Random3,58,4,24,8,3,0,14,False
Random4,58,4,30,8,1,0,15,False
Random1,58,5,27,-5,1,0,15,False
Random2,58,5,34,4,3,0,15,False
Random3,58,5,41,17,4,0,14,False
Random4,58,5,30,17,2,0,15,False
Random1,58,6,28,1,2,0,15,False
Random2,58,6,31,-3,1,0,15,False
Random3,58,6,54,13,4,0,14,False
Random4,58,6,35,13,3,0,15,False
Random1,58,7,28,0,1,0,15,False
Random2,58,7,44,13,4,0,15,False
Random3,58,7,57,3,3,0,14,False
Random4,58,7,35,3,1,0,15,False
Random1,58,8,35,7,4,0,15,False
Random2,58,8,45,1,1,0,15,False
Random3,58,8,59,2,2,0,14,False
Random4,58,8,41,2,3,0,15,False
Random1,58,9,35,0,1,0,15,False
Random2,58,9,51,6,4,0,15,False
Random3,58,9,64,5,2,0,14,False
Random4,58,9,46,5,2,0,15,False
Random1,58,10,26,-9,1,0,15,False
Random2,58,10,76,25,4,0,15,False
Random3,58,10,64,0,2,0,14,False
Random4,58,10,46,0,2,0,15,False
Random1,58,11,41,15,4,0,15,False
Random2,58,11,86,10,3,0,15,False
Random3,58,11,64,0,2,0,14,False
Random4,58,11,37,0,1,0,15,False
Random1,58,12,48,7,3,0,15,False
Random2,58,12,81,-5,1,0,15,False
Random3,58,12,64,0,2,0,14,False
Random4,58,12,51,0,4,0,15,False
Random1,58,13,48,0,2,0,15,False
Random2,58,13,99,18,4,0,15,False
Random3,58,13,64,0,2,0,14,False
Random4,58,13,49,0,1,0,15,False
Random1,58,13,40,-8,1,0,16,True
Random2,58,13,104,5,2,0,15,True
Random3,58,13,77,13,4,0,14,True
Random4,58,13,55,13,3,0,15,True
Random1,59,1,6,6,3,0,16,False
Random2,59,1,14,14,4,0,15,False
Random3,59,1,-5,-5,1,0,14,False
Random4,59,1,1,-5,2,0,15,False
Random1,59,2,22,16,4,0,16,False
Random2,59,2,14,0,2,0,15,False
Random3,59,2,-9,-4,1,0,14,False
Random4,59,2,5,-4,3,0,15,False
Random1,59,3,22,0,2,0,16,False
Random2,59,3,34,20,4,0,15,False
Random3,59,3,-7,2,3,0,14,False
Random4,59,3,-1,2,1,0,15,False
Random1,59,4,30,8,3,0,16,False
Random2,59,4,34,0,1,0,15,False
Random3,59,4,1,8,3,0,14,False
Random4,59,4,-1,8,1,0,15,False
Random1,59,5,20,-10,1,0,16,False
Random2,59,5,34,0,2,0,15,False
Random3,59,5,14,13,3,0,14,False
Random4,59,5,12,13,3,0,15,False
Random1,59,6,37,17,4,0,16,False
Random2,59,6,35,1,2,0,15,False
Random3,59,6,15,1,2,0,14,False
Random4,59,6,9,1,1,0,15,False
Random1,59,7,42,5,3,0,16,False
Random2,59,7,55,20,4,0,15,False
Random3,59,7,6,-9,1,0,14,False
Random4,59,7,9,-9,2,0,15,False
Random1,59,8,58,16,4,0,16,False
Random2,59,8,46,-9,1,0,15,False
Random3,59,8,6,0,2,0,14,False
Random4,59,8,18,0,3,0,15,False
Random1,59,9,59,1,3,0,16,False
Random2,59,9,64,18,4,0,15,False
Random3,59,9,6,0,2,0,14,False
Random4,59,9,15,0,1,0,15,False
Random1,59,10,49,-10,1,0,16,False
Random2,59,10,80,16,4,0,15,False
Random3,59,10,13,7,3,0,14,False
Random4,59,10,18,7,2,0,15,False
Random1,59,11,62,13,4,0,16,False
Random2,59,11,76,-4,1,0,15,False
Random3,59,11,16,3,2,0,14,False
Random4,59,11,22,3,3,0,15,False
Random1,59,12,62,0,2,0,16,False
Random2,59,12,93,17,4,0,15,False
Random3,59,12,8,-8,1,0,14,False
Random4,59,12,29,-8,3,0,15,False
Random1,59,12,68,6,3,0,16,True
Random2,59,12,100,7,4,0,15,True
Random3,59,12,8,0,1,0,15,True
Random4,59,12,32,0,2,0,15,True
Random1,60,1,13,13,4,0,16,False
Random2,60,1,-2,-2,1,0,15,False
Random3,60,1,0,0,2,0,15,False
Random4,60,1,5,0,3,0,15,False
Random1,60,2,3,-10,1,0,16,False
Random2,60,2,2,4,2,0,15,False
Random3,60,2,5,5,3,0,15,False
Random4,60,2,22,5,4,0,15,False
Random1,60,3,7,4,2,0,16,False
Random2,60,3,7,5,4,0,15,False
Random3,60,3,8,3,1,0,15,False
Random4,60,3,26,3,2,0,15,False
Random1,60,4,20,13,4,0,16,False
Random2,60,4,7,0,1,0,15,False
Random3,60,4,10,2,3,0,15,False
Random4,60,4,27,2,2,0,15,False
Random1,60,5,33,13,4,0,16,False
Random2,60,5,15,8,3,0,15,False
Random3,60,5,13,3,2,0,15,False
Random4,60,5,19,3,1,0,15,False
Random1,60,6,33,0,1,0,16,False
Random2,60,6,15,0,1,0,15,False
Random3,60,6,23,10,4,0,15,False
Random4,60,6,25,10,3,0,15,False
Random1,60,7,23,-10,1,0,16,False
Random2,60,7,34,19,4,0,15,False
Random3,60,7,26,3,2,0,15,False
Random4,60,7,29,3,3,0,15,False
Random1,60,8,27,4,2,0,16,False
Random2,60,8,52,18,4,0,15,False
Random3,60,8,16,-10,1,0,15,False
Random4,60,8,33,-10,2,0,15,False
Random1,60,9,41,14,4,0,16,False
Random2,60,9,45,-7,1,0,15,False
Random3,60,9,16,0,2,0,15,False
Random4,60,9,42,0,3,0,15,False
Random1,60,10,57,16,4,0,16,False
Random2,60,10,45,0,1,0,15,False
Random3,60,10,16,0,1,0,15,False
Random4,60,10,42,0,1,0,15,False
Random1,60,11,78,21,4,0,16,False
Random2,60,11,50,5,3,0,15,False
Random3,60,11,6,-10,1,0,15,False
Random4,60,11,42,-10,2,0,15,False
Random1,60,12,78,0,2,0,16,False
Random2,60,12,67,17,4,0,15,False
Random3,60,12,15,9,3,0,15,False
Random4,60,12,32,9,1,0,15,False
Random1,60,13,84,6,3,0,16,False
Random2,60,13,67,0,1,0,15,False
Random3,60,13,23,8,4,0,15,False
Random4,60,13,34,8,2,0,15,False
Random1,60,14,84,0,2,0,16,False
Random2,60,14,61,-6,1,0,15,False
Random3,60,14,36,13,4,0,15,False
Random4,60,14,43,13,3,0,15,False
Random1,60,15,82,-2,1,0,16,False
Random2,60,15,75,14,4,0,15,False
Random3,60,15,40,4,3,0,15,False
Random4,60,15,43,4,2,0,15,False
Random1,60,16,83,1,2,0,16,False
Random2,60,16,89,14,4,0,15,False
Random3,60,16,40,0,1,0,15,False
Random4,60,16,44,0,2,0,15,False
Random1,60,16,101,18,4,0,16,True
Random2,60,16,97,8,3,0,15,True
Random3,60,16,40,0,2,0,15,True
Random4,60,16,34,0,1,0,16,True
Random1,61,1,21,21,4,0,16,False
Random2,61,1,0,0,2,0,15,False
Random3,61,1,0,0,2,0,15,False
Random4,61,1,-5,0,1,0,16,False
Random1,61,2,25,4,2,0,16,False
Random2,61,2,0,0,1,0,15,False
Random3,61,2,7,7,4,0,15,False
Random4,61,2,0,7,3,0,16,False
Random1,61,3,31,6,3,0,16,False
Random2,61,3,3,3,2,0,15,False
Random3,61,3,14,7,4,0,15,False
Random4,61,3,0,7,1,0,16,False
Random1,61,4,32,1,1,0,16,False
Random2,61,4,9,6,3,0,15,False
Random3,61,4,15,1,1,0,15,False
Random4,61,4,8,1,4,0,16,False
Random1,61,5,32,0,2,0,16,False
Random2,61,5,16,7,3,0,15,False
Random3,61,5,33,18,4,0,15,False
Random4,61,5,-1,18,1,0,16,False
Random1,61,6,30,-2,1,0,16,False
Random2,61,6,20,4,3,0,15,False
Random3,61,6,47,14,4,0,15,False
Random4,61,6,-1,14,2,0,16,False
Random1,61,7,30,0,1,0,16,False
Random2,61,7,27,7,3,0,15,False
Random3,61,7,55,8,4,0,15,False
Random4,61,7,0,8,2,0,16,False
Random1,61,8,30,0,2,0,16,False
Random2,61,8,31,4,3,0,15,False
Random3,61,8,53,-2,1,0,15,False
Random4,61,8,14,-2,4,0,16,False
Random1,61,9,24,-6,1,0,16,False
Random2,61,9,38,7,3,0,15,False
Random3,61,9,66,13,4,0,15,False
Random4,61,9,16,13,2,0,16,False
Random1,61,10,24,0,1,0,16,False
Random2,61,10,42,4,2,0,15,False
Random3,61,10,72,6,3,0,15,False
Random4,61,10,22,6,3,0,16,False
Random1,61,11,25,1,3,0,16,False
Random2,61,11,59,17,4,0,15,False
Random3,61,11,72,0,2,0,15,False
Random4,61,11,20,0,1,0,16,False
Random1,61,12,16,-9,1,0,16,False
Random2,61,12,62,3,2,0,15,False
Random3,61,12,91,19,4,0,15,False
Random4,61,12,23,19,2,0,16,False
Random1,61,12,23,7,3,0,16,True
Random2,61,12,63,1,2,0,15,True
Random3,61,12,108,17,4,0,15,True
Random4,61,12,14,17,1,0,17,True
Random1,62,1,0,0,1,0,16,False
Random2,62,1,4,4,3,0,15,False
Random3,62,1,12,12,4,0,15,False
Random4,62,1,0,12,1,0,17,False
Random1,62,2,5,5,2,0,16,False
Random2,62,2,4,0,1,0,15,False
Random3,62,2,17,5,2,0,15,False
Random4,62,2,6,5,4,0,17,False
Random1,62,3,5,0,2,0,16,False
Random2,62,3,23,19,4,0,15,False
Random3,62,3,8,-9,1,0,15,False
Random4,62,3,12,-9,3,0,17,False
Random1,62,4,7,2,3,0,16,False
Random2,62,4,39,16,4,0,15,False
Random3,62,4,9,1,2,0,15,False
Random4,62,4,9,1,1,0,17,False
Random1,62,5,7,0,1,0,16,False
Random2,62,5,46,7,4,0,15,False
Random3,62,5,13,4,2,0,15,False
Random4,62,5,14,4,3,0,17,False
Random1,62,6,-2,-9,1,0,16,False
Random2,62,6,50,4,3,0,15,False
Random3,62,6,14,1,2,0,15,False
Random4,62,6,34,1,4,0,17,False
Random1,62,7,2,4,3,0,16,False
Random2,62,7,63,13,4,0,15,False
